"MAG_ID","IMG.Genome.ID","Bin.Completeness","Bin.Contamination","Average.Coverage","Genome_size_Mbp","Ecosystem","Latitude","Longitude","Source","GTDB.Taxonomy.Lineage"
"3300082023_16",3300082023,72.92,3.84,15.48,5.458966,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.584548,"Soil","Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales; CSP1-6; AR5"
"3300082023_17",3300082023,77.82,7.77,28.64,1.832415,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.584548,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; TA-21; TA-21 sp014523495"
"3300082023_19",3300082023,75.92,8.9,19.26,2.837098,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.584548,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae"
"3300082023_28",3300082023,81.27,3.07,20.12,2.74674,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.584548,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; IMCC26256; PALSA-555"
"3300082023_43",3300082023,79.93,1.83,17.01,1.895961,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.584548,"Soil","Bacteria; Chloroflexota; Limnocylindria; QHBO01; QHBO01"
"3300082023_54",3300082023,70.74,1.71,11.31,5.147979,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.584548,"Soil","Bacteria; Acidobacteriota; UBA6911; UBA6911; UBA6911"
"3300082023_57",3300082023,70.77,0,15.33,1.712568,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.584548,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738; UBA4738"
"3300082023_7",3300082023,76.37,2.91,17.26,3.418277,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.584548,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; CADEED01"
"3300082023_9",3300082023,72.36,0.49,12.88,3.803147,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.584548,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; VBAS01"
"3300082024_26",3300082024,71.77,1.14,12.4,1.688217,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; AC-38"
"3300082024_35",3300082024,79.49,5.13,15.17,2.346426,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51"
"3300082024_42",3300082024,80,9.63,181.41,2.977579,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; JACDAN01"
"3300082024_53",3300082024,72.2,5.96,22.4,2.55082,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9"
"3300082024_63",3300082024,88.67,1.94,162.03,1.715287,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; TA-21; TA-21 sp014523495"
"3300082024_67",3300082024,70.17,2.56,74,2.114275,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; IMCC26256; PALSA-555"
"3300082024_68",3300082024,82.32,1.71,17.59,3.060273,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Acidobacteriota; Thermoanaerobaculia; UBA5066; Gp7-AA6; Gp7-AA6"
"3300082024_69",3300082024,73.42,1.81,269.37,1.716306,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; JACDAN01"
"3300082024_70",3300082024,81.15,2.39,13.07,7.073496,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium"
"3300082024_87",3300082024,85.9,3.7,19.24,3.732864,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Ilumatobacteraceae; JACCUL01"
"3300082024_90",3300082024,72.1,1.71,23.05,3.514277,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; JACDCH01"
"3300082024_96",3300082024,88.78,0,11.73,2.966517,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; SM23-28-2; RBG-16-64-32; CF-163"
"3300082025_12",3300082025,70.09,0.85,12.45,1.665116,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738; UBA4738"
"3300082025_28",3300082025,73.78,1.72,18.13,3.355845,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; DSRY01"
"3300082025_41",3300082025,71,3.8,13.5,3.182777,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae"
"3300082025_46",3300082025,90.88,4.84,18.7,4.66935,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; JACDCH01"
"3300082025_51",3300082025,74.14,0,8.34,1.333468,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Diplorickettsiales; Diplorickettsiaceae; Aquirickettsiella"
"3300082025_52",3300082025,73.3,0,14.21,0.877015,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; TH5893"
"3300082025_57",3300082025,84.93,2.16,12.74,3.100933,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; SPCO01"
"3300082025_7",3300082025,96.12,2.16,31.37,2.325636,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9"
"3300082025_70",3300082025,80.1,3.04,20.71,3.113107,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5846061,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Jiangellales; Jiangellaceae"
"3300082026_22",3300082026,78.32,3.85,22.19,2.803487,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5847223,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; IMCC26256; PALSA-555"
"3300082026_35",3300082026,83.58,2.23,11.95,3.552106,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5847223,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Aestuariivirgaceae"
"3300082026_7",3300082026,75.78,0.86,126.02,2.090432,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5847223,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; JACDAN01"
"3300082026_75",3300082026,81.09,3.92,11.66,3.724295,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0855345,-96.5847223,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Sporichthyales; Sporichthyaceae"
"3300082027_12",3300082027,82.53,1.15,19.62,2.461123,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; WHSW01"
"3300082027_26",3300082027,89.35,3.7,20.01,3.22872,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; SPCO01"
"3300082027_36",3300082027,72.36,5.98,19.23,5.087273,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Tectomicrobia; Entotheonellia; J063"
"3300082027_6",3300082027,71.79,2.14,19.22,2.459886,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Ilumatobacteraceae; Desertimonas"
"3300082027_60",3300082027,90.66,0.5,13.89,2.575833,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; WHTO01; WHTO01; WHTO01"
"3300082028_14",3300082028,73.84,2.5,24.59,1.840106,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; Methyloceanibacter"
"3300082028_17",3300082028,86.18,1.71,22.74,4.673346,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; JACDCH01"
"3300082028_18",3300082028,86.41,4.83,10.72,7.928672,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; AWTP1-13"
"3300082028_26",3300082028,81.91,7.18,23.97,3.119427,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; DSRY01"
"3300082028_27",3300082028,74.59,2.56,9.89,5.876392,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; 20CM-2-55-15; 20CM-2-55-15; 20CM-2-55-15"
"3300082028_28",3300082028,88.83,0,133.34,1.46129,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; TA-21; TA-21 sp014523495"
"3300082028_38",3300082028,72.2,5.41,10.73,4.412609,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Fen-336; Fen-336"
"3300082028_53",3300082028,81.03,3.45,20.73,5.831387,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Steroidobacter"
"3300082028_59",3300082028,82.29,9.25,28.86,2.695247,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae"
"3300082028_60",3300082028,80.53,1.85,9.49,5.678686,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-41"
"3300082028_61",3300082028,73.8,7.25,23.96,3.210069,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae"
"3300082028_77",3300082028,81.79,2.14,18.69,7.846397,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; JACCSI01"
"3300082028_78",3300082028,87.58,8.38,17.12,3.64916,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; JAEUJM01"
"3300082028_83",3300082028,70.55,2.57,25.92,1.769183,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; WHSW01"
"3300082028_84",3300082028,80.76,0.46,18,1.95937,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Chloroflexota; Limnocylindria; QHBO01; QHBO01"
"3300082028_88",3300082028,80.64,0.29,26.06,3.035909,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5850287,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Jiangellales; Jiangellaceae; JACVRX01"
"3300082029_18",3300082029,83.66,0.97,24.32,1.633835,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5849706,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; TA-21"
"3300082029_29",3300082029,73.52,0.46,11.62,1.629216,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5849706,"Soil","Bacteria; Chloroflexota; Limnocylindria; QHBO01; QHBO01"
"3300082029_32",3300082029,85.41,3.89,12.9,3.679682,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5849706,"Soil","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; CADEED01"
"3300082029_54",3300082029,71.24,1.86,23.83,2.302004,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5849706,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; Udaeobacter"
"3300082029_58",3300082029,76.02,5.16,11.96,4.385292,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5849706,"Soil","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; DP-20"
"3300082029_6",3300082029,73.23,1.12,8.66,3.669978,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5849706,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; AWTP1-13"
"3300082030_12",3300082030,71.2,1.94,66.35,1.107244,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5848545,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; TA-21"
"3300082030_28",3300082030,82.04,2.02,28.63,1.963515,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5848545,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; TH5893"
"3300082030_46",3300082030,73.71,2.13,19.72,3.00337,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5848545,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae"
"3300082030_59",3300082030,86.49,2.81,13.32,3.101747,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5848545,"Soil","Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; SPCO01"
"3300082030_7",3300082030,79.99,1.49,15.52,2.263588,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5848545,"Soil","Bacteria; Chloroflexota; Dehalococcoidia; WHTO01; WHTO01; WHTO01"
"3300082030_9",3300082030,88.97,3.02,19.8,2.427449,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5848545,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9"
"3300082031_12",3300082031,89.4,2.98,17.06,5.937599,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium"
"3300082031_13",3300082031,82.05,3.75,29.28,7.199288,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21"
"3300082031_26",3300082031,72.93,0.85,12.75,1.191536,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738"
"3300082031_32",3300082031,90.52,2.59,20.26,2.232595,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9"
"3300082031_36",3300082031,81.44,1.59,18.82,2.120566,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; Methyloceanibacter"
"3300082031_41",3300082031,80.24,4.87,27.26,2.299064,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; Udaeobacter"
"3300082031_66",3300082031,89.48,0.97,336.26,1.33268,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Archaea; Thermoproteota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; TA-21; TA-21 sp014523495"
"3300082031_70",3300082031,72.41,6.9,13.36,7.151334,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21; JACCXG01"
"3300082031_81",3300082031,71.9,8.12,12.42,2.313296,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; DSRY01"
"3300082031_85",3300082031,78.3,2.18,205.45,1.855094,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; JACDAN01"
"3300082032_12",3300082032,81.85,8.27,11.18,9.531243,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; AWTP1-13"
"3300082032_16",3300082032,76.68,5.81,11.21,3.736045,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; DP-20"
"3300082032_38",3300082032,71.42,4.7,19.44,4.054956,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",39.0854756,-96.5847964,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; JACDCH01"
"3300082033_19",3300082033,95.04,4.27,54.6,7.68297,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Actinobacteriota"
"3300082033_23",3300082033,84.09,1.14,11.19,7.422709,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Planctomycetota; Planctomycetia; Gemmatales; Gemmataceae"
"3300082033_33",3300082033,96.7,2.01,37.5,3.634509,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; PALSA-600"
"3300082033_44",3300082033,97.67,2.33,37.1,7.647169,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Planctomycetota; Planctomycetia; Gemmatales; Gemmataceae"
"3300082033_45",3300082033,86.79,4.72,22.52,4.310354,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; AP-16"
"3300082033_46",3300082033,82.76,9.47,13.74,4.707643,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21; JACCXG01"
"3300082033_53",3300082033,90.24,2.31,12.59,3.82835,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Dormibacterota; Dormibacteria; CF-121; CF-121; CF-13; CF-13 sp005882045"
"3300082033_54",3300082033,93.38,8.59,12.26,7.31167,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; PSRF01"
"3300082033_55",3300082033,91.29,5.93,28.49,8.711005,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Desulfobacterota_B; Binatia; UBA9968; UBA9968; DP-1"
"3300082033_58",3300082033,96.12,1.29,27.35,2.446533,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9"
"3300082033_9",3300082033,85.13,1.94,83.23,2.660285,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.811629,-88.083488,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; 3-1-20CM-4-69-9"
"3300082034_27",3300082034,96.59,3.41,29.25,7.844963,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.815216,-88.0842,"Soil","Bacteria; Planctomycetota; Planctomycetia; Gemmatales; Gemmataceae"
"3300082034_35",3300082034,83.49,4.83,17.16,2.002645,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.815216,-88.0842,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9"
"3300082034_55",3300082034,77.45,2.56,33.23,3.426787,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.815216,-88.0842,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Acidoferrum"
"3300082034_58",3300082034,82.24,4.38,19.95,6.438243,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.815216,-88.0842,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; Gp6-AA45"
"3300082035_100",3300082035,74.34,8.72,14.92,4.307495,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Micropepsales; Micropepsaceae; CAIYRG01"
"3300082035_104",3300082035,79.55,4.59,14.37,6.793481,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; UBA9676"
"3300082035_116",3300082035,95.6,2.2,19.63,3.248117,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Krumholzibacteriota; Krumholzibacteria; WVZY01"
"3300082035_118",3300082035,74.55,6.84,11.75,5.035336,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; 12-FULL-67-14b"
"3300082035_124",3300082035,91.65,1.45,13.59,4.982692,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales_A; Rhizobiaceae_A; Phyllobacterium"
"3300082035_138",3300082035,78.21,2.42,61.09,2.667971,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; IMCC26256; PALSA-555"
"3300082035_141",3300082035,80.67,4.87,17.17,5.560741,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Acidobacteriota; Vicinamibacteria; Fen-336; Fen-336"
"3300082035_24",3300082035,99.09,6.39,19.84,12.724842,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium"
"3300082035_26",3300082035,78.46,7.26,10.45,4.70597,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Actinobacteriota; Actinomycetia"
"3300082035_49",3300082035,94.89,2.84,14.95,5.521493,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Planctomycetota; UBA1135; UBA1135; GCA-002686595"
"3300082035_51",3300082035,97.5,7.74,13.36,8.697616,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Micromonosporaceae; Catelliglobosispora"
"3300082035_60",3300082035,96.2,7.33,16.01,10.381673,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Chloroflexota; UBA6077; UBA6077; CF-72"
"3300082035_62",3300082035,97.44,2.99,26.18,6.002635,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales"
"3300082035_75",3300082035,71.98,1.29,14.09,1.868971,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9"
"3300082035_77",3300082035,70.09,7.86,12.73,3.903888,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51"
"3300082035_85",3300082035,82.95,2.27,11.07,7.564092,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Planctomycetota; Planctomycetia; Gemmatales; Gemmataceae"
"3300082035_95",3300082035,91.45,2.56,55.27,2.993781,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-69"
"3300082035_96",3300082035,82.21,1.23,157.57,3.499731,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Actinobacteriota; Actinomycetia; Sporichthyales; Sporichthyaceae"
"3300082035_98",3300082035,81.55,0.97,57.42,2.138618,"Environmental; Terrestrial; Soil; Unclassified; Unclassified",41.818385,-88.075336,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; Methyloceanibacter"
